"","V1","V2"
"29046",833,664
"29047",833,724
"29048",833,732
"29049",833,741
"29050",833,742
"29051",833,743
"29052",833,745
"29053",833,750
"29054",833,758
"29055",833,776
"29056",833,778
"29057",833,779
"29058",833,799
"29059",833,806
"29060",833,810
"29061",833,817
"29062",833,825
"29063",833,829
"29064",833,840
"29065",833,842
"29066",833,853
"29067",833,855
"29068",833,866
"29069",833,876
"29070",833,884
"29071",833,898
"29072",833,901
"29073",833,908
"29074",833,909
"29075",833,919
"29076",833,939
"29077",833,954
"29078",833,967
"29079",833,976
"29080",833,983
"29081",833,995
"29082",833,1000
"29083",834,502
"29084",834,504
"29085",834,510
"29086",834,522
"29087",834,539
"29088",834,546
"29089",834,560
"29090",834,571
"29091",834,583
"29092",834,622
"29093",834,631
"29094",834,640
"29095",834,668
"29096",834,675
"29097",834,703
"29098",834,709
"29099",834,712
"29100",834,716
"29101",834,718
"29102",834,739
"29103",834,753
"29104",834,756
"29105",834,761
"29106",834,769
"29107",834,772
"29108",834,781
"29109",834,807
"29110",834,826
"29111",834,832
"29112",834,860
"29113",834,865
"29114",834,871
"29115",834,873
"29116",834,874
"29117",834,886
"29118",834,889
"29119",834,890
"29120",834,891
"29121",834,916
"29122",834,920
"29123",834,921
"29124",834,924
"29125",834,941
"29126",834,966
"29127",834,986
"29128",835,523
"29129",835,537
"29130",835,545
"29131",835,556
"29132",835,560
"29133",835,575
"29134",835,588
"29135",835,595
"29136",835,634
"29137",835,637
"29138",835,644
"29139",835,675
"29140",835,680
"29141",835,685
"29142",835,691
"29143",835,728
"29144",835,741
"29145",835,755
"29146",835,760
"29147",835,762
"29148",835,808
"29149",835,814
"29150",835,820
"29151",835,830
"29152",835,831
"29153",835,847
"29154",835,849
"29155",835,851
"29156",835,861
"29157",835,878
"29158",835,890
"29159",835,892
"29160",835,897
"29161",835,911
"29162",835,912
"29163",835,916
"29164",835,932
"29165",835,936
"29166",835,959
"29167",835,968
"29168",835,969
"29169",835,976
"29170",835,978
"29171",835,992
"29172",835,998
"29173",836,502
"29174",836,503
"29175",836,513
"29176",836,514
"29177",836,517
"29178",836,523
"29179",836,533
"29180",836,540
"29181",836,541
"29182",836,554
"29183",836,556
"29184",836,559
"29185",836,576
"29186",836,577
"29187",836,582
"29188",836,592
"29189",836,596
"29190",836,602
"29191",836,615
"29192",836,637
"29193",836,648
"29194",836,652
"29195",836,661
"29196",836,666
"29197",836,677
"29198",836,679
"29199",836,704
"29200",836,710
"29201",836,728
"29202",836,734
"29203",836,744
"29204",836,748
"29205",836,769
"29206",836,774
"29207",836,779
"29208",836,791
"29209",836,796
"29210",836,805
"29211",836,812
"29212",836,814
"29213",836,832
"29214",836,841
"29215",836,843
"29216",836,862
"29217",836,871
"29218",836,880
"29219",836,883
"29220",836,885
"29221",836,906
"29222",836,909
"29223",836,912
"29224",836,914
"29225",836,915
"29226",836,941
"29227",836,950
"29228",836,954
"29229",836,979
"29230",836,983
"29231",836,989
"29232",836,990
"29233",836,996
"29234",836,997
"29235",837,509
"29236",837,516
"29237",837,523
"29238",837,542
"29239",837,543
"29240",837,545
"29241",837,560
"29242",837,586
"29243",837,597
"29244",837,602
"29245",837,607
"29246",837,610
"29247",837,611
"29248",837,613
"29249",837,623
"29250",837,624
"29251",837,629
"29252",837,630
"29253",837,633
"29254",837,639
"29255",837,642
"29256",837,655
"29257",837,672
"29258",837,679
"29259",837,687
"29260",837,690
"29261",837,696
"29262",837,701
"29263",837,726
"29264",837,735
"29265",837,739
"29266",837,742
"29267",837,750
"29268",837,772
"29269",837,774
"29270",837,780
"29271",837,783
"29272",837,813
"29273",837,814
"29274",837,821
"29275",837,844
"29276",837,849
"29277",837,857
"29278",837,860
"29279",837,866
"29280",837,876
"29281",837,880
"29282",837,882
"29283",837,885
"29284",837,900
"29285",837,941
"29286",837,955
"29287",837,958
"29288",837,963
"29289",837,974
"29290",837,982
"29291",837,991
"29292",838,515
"29293",838,523
"29294",838,537
"29295",838,540
"29296",838,543
"29297",838,547
"29298",838,555
"29299",838,558
"29300",838,566
"29301",838,573
"29302",838,584
"29303",838,585
"29304",838,588
"29305",838,596
"29306",838,606
"29307",838,618
"29308",838,619
"29309",838,636
"29310",838,642
"29311",838,652
"29312",838,653
"29313",838,662
"29314",838,679
"29315",838,687
"29316",838,698
"29317",838,702
"29318",838,705
"29319",838,713
"29320",838,718
"29321",838,726
"29322",838,737
"29323",838,747
"29324",838,751
"29325",838,754
"29326",838,756
"29327",838,766
"29328",838,768
"29329",838,806
"29330",838,807
"29331",838,818
"29332",838,840
"29333",838,841
"29334",838,847
"29335",838,856
"29336",838,863
"29337",838,881
"29338",838,882
"29339",838,889
"29340",838,903
"29341",838,910
"29342",838,919
"29343",838,925
"29344",838,933
"29345",838,950
"29346",838,958
"29347",838,965
"29348",838,967
"29349",838,982
"29350",838,983
"29351",838,986
"29352",838,993
"29353",839,506
"29354",839,507
"29355",839,508
"29356",839,516
"29357",839,532
"29358",839,535
"29359",839,553
"29360",839,556
"29361",839,564
"29362",839,567
"29363",839,570
"29364",839,575
"29365",839,576
"29366",839,594
"29367",839,599
"29368",839,606
"29369",839,613
"29370",839,617
"29371",839,618
"29372",839,621
"29373",839,628
"29374",839,632
"29375",839,660
"29376",839,662
"29377",839,697
"29378",839,720
"29379",839,723
"29380",839,731
"29381",839,755
"29382",839,771
"29383",839,777
"29384",839,780
"29385",839,795
"29386",839,802
"29387",839,821
"29388",839,823
"29389",839,825
"29390",839,832
"29391",839,842
"29392",839,851
"29393",839,858
"29394",839,859
"29395",839,877
"29396",839,878
"29397",839,883
"29398",839,887
"29399",839,914
"29400",839,930
"29401",839,931
"29402",839,934
"29403",839,941
"29404",839,963
"29405",839,966
"29406",839,969
"29407",839,993
"29408",840,146
"29409",840,502
"29410",840,521
"29411",840,526
"29412",840,530
"29413",840,541
"29414",840,545
"29415",840,553
"29416",840,563
"29417",840,565
"29418",840,584
"29419",840,589
"29420",840,593
"29421",840,603
"29422",840,606
"29423",840,625
"29424",840,638
"29425",840,639
"29426",840,653
"29427",840,707
"29428",840,712
"29429",840,717
"29430",840,720
"29431",840,738
"29432",840,742
"29433",840,745
"29434",840,750
"29435",840,752
"29436",840,769
"29437",840,774
"29438",840,779
"29439",840,783
"29440",840,795
"29441",840,798
"29442",840,807
"29443",840,810
"29444",840,813
"29445",840,819
"29446",840,833
"29447",840,838
"29448",840,844
"29449",840,859
"29450",840,860
"29451",840,864
"29452",840,866
"29453",840,882
"29454",840,890
"29455",840,911
"29456",840,913
"29457",840,915
"29458",840,916
"29459",840,930
"29460",840,931
"29461",840,1000
"29462",841,505
"29463",841,510
"29464",841,530
"29465",841,534
"29466",841,536
"29467",841,537
"29468",841,540
"29469",841,548
"29470",841,557
"29471",841,613
"29472",841,614
"29473",841,625
"29474",841,628
"29475",841,717
"29476",841,720
"29477",841,729
"29478",841,747
"29479",841,761
"29480",841,813
"29481",841,818
"29482",841,825
"29483",841,832
"29484",841,836
"29485",841,838
"29486",841,850
"29487",841,897
"29488",841,899
"29489",841,909
"29490",841,916
"29491",841,945
"29492",841,956
"29493",841,975
"29494",841,995
"29495",841,997
"29496",842,527
"29497",842,528
"29498",842,530
"29499",842,559
"29500",842,567
"29501",842,587
"29502",842,593
"29503",842,606
"29504",842,623
"29505",842,630
"29506",842,662
"29507",842,675
"29508",842,682
"29509",842,692
"29510",842,694
"29511",842,699
"29512",842,709
"29513",842,716
"29514",842,746
"29515",842,752
"29516",842,766
"29517",842,772
"29518",842,774
"29519",842,783
"29520",842,802
"29521",842,823
"29522",842,833
"29523",842,839
"29524",842,843
"29525",842,845
"29526",842,847
"29527",842,848
"29528",842,854
"29529",842,856
"29530",842,860
"29531",842,882
"29532",842,942
"29533",842,952
"29534",842,953
"29535",842,958
"29536",842,982
"29537",843,507
"29538",843,513
"29539",843,522
"29540",843,523
"29541",843,550
"29542",843,556
"29543",843,592
"29544",843,604
"29545",843,654
"29546",843,680
"29547",843,683
"29548",843,705
"29549",843,707
"29550",843,711
"29551",843,715
"29552",843,728
"29553",843,736
"29554",843,737
"29555",843,747
"29556",843,755
"29557",843,757
"29558",843,776
"29559",843,781
"29560",843,798
"29561",843,800
"29562",843,818
"29563",843,830
"29564",843,836
"29565",843,842
"29566",843,872
"29567",843,884
"29568",843,891
"29569",843,898
"29570",843,936
"29571",843,940
"29572",843,962
"29573",843,969
"29574",843,970
"29575",843,977
"29576",843,988
"29577",843,990
"29578",844,510
"29579",844,521
"29580",844,529
"29581",844,532
"29582",844,536
"29583",844,546
"29584",844,555
"29585",844,560
"29586",844,567
"29587",844,568
"29588",844,616
"29589",844,650
"29590",844,655
"29591",844,662
"29592",844,672
"29593",844,673
"29594",844,684
"29595",844,694
"29596",844,697
"29597",844,710
"29598",844,712
"29599",844,713
"29600",844,714
"29601",844,717
"29602",844,723
"29603",844,726
"29604",844,747
"29605",844,766
"29606",844,776
"29607",844,783
"29608",844,791
"29609",844,794
"29610",844,798
"29611",844,799
"29612",844,807
"29613",844,823
"29614",844,824
"29615",844,837
"29616",844,840
"29617",844,846
"29618",844,891
"29619",844,921
"29620",844,936
"29621",844,947
"29622",844,984
"29623",844,990
"29624",844,995
"29625",844,999
"29626",844,1794
"29627",845,510
"29628",845,514
"29629",845,529
"29630",845,530
"29631",845,547
"29632",845,556
"29633",845,568
"29634",845,569
"29635",845,573
"29636",845,582
"29637",845,584
"29638",845,588
"29639",845,592
"29640",845,603
"29641",845,623
"29642",845,631
"29643",845,638
"29644",845,648
"29645",845,666
"29646",845,711
"29647",845,726
"29648",845,727
"29649",845,763
"29650",845,775
"29651",845,776
"29652",845,790
"29653",845,796
"29654",845,810
"29655",845,811
"29656",845,813
"29657",845,825
"29658",845,831
"29659",845,842
"29660",845,867
"29661",845,874
"29662",845,882
"29663",845,891
"29664",845,896
"29665",845,915
"29666",845,916
"29667",845,927
"29668",845,932
"29669",845,937
"29670",845,938
"29671",845,943
"29672",845,948
"29673",845,952
"29674",845,954
"29675",845,955
"29676",845,963
"29677",845,965
"29678",845,969
"29679",845,973
"29680",845,983
"29681",845,984
"29682",845,985
"29683",845,992
"29684",846,508
"29685",846,512
"29686",846,518
"29687",846,526
"29688",846,530
"29689",846,540
"29690",846,542
"29691",846,546
"29692",846,551
"29693",846,586
"29694",846,591
"29695",846,594
"29696",846,612
"29697",846,618
"29698",846,634
"29699",846,636
"29700",846,650
"29701",846,667
"29702",846,686
"29703",846,701
"29704",846,712
"29705",846,721
"29706",846,742
"29707",846,746
"29708",846,749
"29709",846,750
"29710",846,758
"29711",846,789
"29712",846,792
"29713",846,795
"29714",846,803
"29715",846,809
"29716",846,810
"29717",846,824
"29718",846,844
"29719",846,852
"29720",846,863
"29721",846,885
"29722",846,894
"29723",846,904
"29724",846,906
"29725",846,930
"29726",846,931
"29727",846,985
"29728",846,989
"29729",847,510
"29730",847,532
"29731",847,543
"29732",847,555
"29733",847,566
"29734",847,569
"29735",847,584
"29736",847,591
"29737",847,596
"29738",847,604
"29739",847,618
"29740",847,620
"29741",847,638
"29742",847,649
"29743",847,667
"29744",847,684
"29745",847,689
"29746",847,692
"29747",847,698
"29748",847,710
"29749",847,723
"29750",847,728
"29751",847,796
"29752",847,802
"29753",847,808
"29754",847,813
"29755",847,814
"29756",847,835
"29757",847,838
"29758",847,842
"29759",847,850
"29760",847,856
"29761",847,868
"29762",847,869
"29763",847,872
"29764",847,910
"29765",847,915
"29766",847,956
"29767",847,965
"29768",847,968
"29769",847,988
"29770",847,996
"29771",848,512
"29772",848,561
"29773",848,565
"29774",848,574
"29775",848,576
"29776",848,580
"29777",848,592
"29778",848,606
"29779",848,608
"29780",848,616
"29781",848,624
"29782",848,634
"29783",848,647
"29784",848,649
"29785",848,652
"29786",848,665
"29787",848,724
"29788",848,728
"29789",848,733
"29790",848,746
"29791",848,751
"29792",848,754
"29793",848,756
"29794",848,804
"29795",848,827
"29796",848,831
"29797",848,842
"29798",848,849
"29799",848,851
"29800",848,875
"29801",848,888
"29802",848,913
"29803",848,927
"29804",848,934
"29805",848,935
"29806",848,938
"29807",848,940
"29808",848,953
"29809",848,962
"29810",848,964
"29811",848,979
"29812",848,1000
"29813",849,507
"29814",849,515
"29815",849,528
"29816",849,552
"29817",849,556
"29818",849,591
"29819",849,596
"29820",849,598
"29821",849,621
"29822",849,622
"29823",849,647
"29824",849,653
"29825",849,654
"29826",849,655
"29827",849,665
"29828",849,668
"29829",849,670
"29830",849,671
"29831",849,681
"29832",849,688
"29833",849,712
"29834",849,713
"29835",849,720
"29836",849,730
"29837",849,744
"29838",849,764
"29839",849,776
"29840",849,797
"29841",849,805
"29842",849,819
"29843",849,830
"29844",849,835
"29845",849,837
"29846",849,848
"29847",849,862
"29848",849,880
"29849",849,889
"29850",849,894
"29851",849,898
"29852",849,908
"29853",849,944
"29854",849,955
"29855",849,956
"29856",849,971
"29857",849,975
"29858",849,982
"29859",849,990
"29860",849,991
"29861",850,534
"29862",850,536
"29863",850,538
"29864",850,539
"29865",850,560
"29866",850,582
"29867",850,584
"29868",850,585
"29869",850,594
"29870",850,604
"29871",850,612
"29872",850,620
"29873",850,632
"29874",850,635
"29875",850,637
"29876",850,641
"29877",850,651
"29878",850,685
"29879",850,698
"29880",850,716
"29881",850,739
"29882",850,747
"29883",850,759
"29884",850,768
"29885",850,770
"29886",850,773
"29887",850,784
"29888",850,789
"29889",850,790
"29890",850,792
"29891",850,804
"29892",850,805
"29893",850,808
"29894",850,841
"29895",850,847
"29896",850,860
"29897",850,881
"29898",850,913
"29899",850,914
"29900",850,926
"29901",850,944
"29902",850,963
"29903",850,970
"29904",850,973
"29905",850,975
"29906",850,980
"29907",850,989
"29908",851,502
"29909",851,508
"29910",851,540
"29911",851,545
"29912",851,549
"29913",851,558
"29914",851,564
"29915",851,569
"29916",851,578
"29917",851,586
"29918",851,601
"29919",851,609
"29920",851,614
"29921",851,626
"29922",851,628
"29923",851,632
"29924",851,633
"29925",851,638
"29926",851,641
"29927",851,670
"29928",851,676
"29929",851,701
"29930",851,734
"29931",851,745
"29932",851,752
"29933",851,764
"29934",851,784
"29935",851,786
"29936",851,796
"29937",851,802
"29938",851,809
"29939",851,810
"29940",851,811
"29941",851,815
"29942",851,830
"29943",851,835
"29944",851,839
